Date,ATHM,V,TSLA,VIS,AAPL,ABEV,CF,AIG,AMAT,AMD,AR,ATVI,AUY,AZN,BA,BAC,HF,HFC,BMY,C,CELG,CHTR,CLF,JAZZ,COP,COST,COTY,CTL,CVS,CX,CZR,DHI,EA,ELLI,EMR,ET,F,FB,FCX,FDX,FOXA,GE,GG,GGB,GOLD,GOOG,GRPN,HAL,HBAN,IBM,IBN,INFY,INTC,ITUB,JNJ,JPM,KGC,KMI,KO,LLY,MDLZ,MGM,LVS,MRVL,MS,MSFT,NFLX,NKE,NLY,NOK,NTAP,NVDA,ORCL,PBR-A,PFE,QCOM,RF,RIG,RTN,S,SBUX,SIRI,SIX,SLB,SO,SPG,SR,SWN,T,TEVA,TGT,TSM,TWTR,TXN,VZ,WFC,WMB,XOM,YELP,VLO
2014/5/30,34.331985,50.940887,207.770004,94.47821,83.199173,6.034212,37.893581,49.432678,18.75074,4,59.215611,20.175247,6.931039,27.115908,118.784599,14.141738,25.170446,41.071335,43.977676,44.98481,76.514999,143.139999,15.019444,141.860001,69.702988,102.42939,14.999316,24.891474,70.883514,11.441383,18.23,22.411612,35.130001,27.85,56.6889,18.2251,13.085946,63.299999,32.222527,138.817413,33.747013,22.670042,21.961405,5.519545,57.228462,556.828247,5.88,59.464424,8.107136,151.948441,7.660786,3.878419,23.886284,7.082407,89.742195,48.86771,3.78,27.569534,35.091179,52.531105,34.47234,24.980984,61.246792,14.311127,28.095465,36.833855,59.689999,36.154976,6.930568,6.893207,33.538544,18.23201,39.136772,14.340117,25.003824,67.820107,9.128543,38.256084,88.150429,9.55,33.373768,3.216847,31.975395,90.213326,34.513699,138.67511,40.00774,45.470001,27.51231,45.868958,48.776062,17.546886,32.439999,41.508415,40.185181,44.249641,36.031651,84.679398,66.150002,47.646206
2014/6/2,32.659904,50.630264,204.699997,94.871376,82.627434,6.077068,38.078918,49.606377,19.057211,3.97,59.514095,20.019903,7.034628,27.555325,119.355476,14.253827,25.902506,41.171406,43.402988,45.16449,77.434998,147.149994,14.952394,142.970001,69.301865,102.129211,14.936368,24.858431,70.865417,11.459163,18.139999,22.468399,34.560001,26.98,57.062687,18.471863,13.085946,63.080002,32.288769,138.904083,33.870911,22.703884,21.519728,5.500962,56.833679,550.900879,5.5,59.943897,8.185844,153.044632,7.941491,3.941765,23.83383,7.024,90.370201,48.67424,3.77,27.842007,35.04829,52.206425,34.609787,25.349636,61.975159,14.632829,28.13188,36.698902,60.294285,36.065659,6.912934,6.867771,33.99165,18.174437,39.090206,14.05197,25.071333,68.201462,9.262916,37.472771,88.593102,9.71,33.651726,3.216847,32.125549,90.448364,34.426991,138.958313,40.076305,45.73,27.489035,47.195332,48.544037,17.632233,31.75,41.517246,40.257568,44.519775,35.993294,84.182449,64.610001,48.037231
2014/6/3,33.520683,50.108601,204.940002,94.624512,83.795898,6.111353,38.069572,49.90807,19.893055,3.94,60.708038,20.14612,7.015794,27.326229,119.337914,14.207125,25.707808,40.429199,43.305729,45.571129,77.754997,147.220001,14.310619,144.240005,69.59832,101.979126,15.206141,25.129353,70.331429,11.459163,18.17,22.468399,34.73,26.92,56.867298,18.343113,13.173503,62.869999,32.241455,137.652237,33.727955,22.670042,21.444553,5.631052,56.601456,541.960022,5.6,60.460262,8.194591,151.956696,7.869001,3.919141,24.183554,7.051433,90.626701,48.894089,3.81,27.92457,35.065449,52.083557,34.747234,24.622034,60.382374,14.76151,28.086361,36.24905,59.652859,35.515652,6.842395,6.766026,33.157932,18.097668,38.941193,14.224858,24.970072,68.133667,9.352501,37.895943,88.439514,9.5,33.802109,3.236462,31.967495,90.396133,34.426991,138.183563,39.793484,46.459999,27.302881,46.804684,48.801842,18.12723,32.580002,41.517246,39.646271,44.519775,35.924232,84.561493,64.669998,47.093666
2014/6/4,32.659904,50.134686,203.990005,94.725098,84.752747,6.017067,38.145882,50.164063,20.023077,4.04,61.680519,20.126699,6.921621,27.284916,118.854866,14.207125,25.754536,40.219337,42.014858,45.277981,79.410004,147.479996,13.984941,145.149994,69.580894,102.685417,15.215133,25.129353,70.738716,11.405824,18.190001,22.421076,34.950001,27.17,56.697392,18.675716,13.364542,63.34,32.657837,137.700394,33.832787,22.466948,21.5949,5.575298,56.462116,541.681519,5.73,60.294281,8.238317,152.072067,7.819646,3.86937,24.13109,6.918821,90.821281,48.964447,3.79,28.114481,34.988251,51.969475,34.967155,24.922773,60.974663,14.724743,28.405006,36.276035,60.458572,35.788288,6.760098,6.630366,32.858879,18.116861,38.838741,13.927106,25.012264,67.726898,9.397291,37.697861,88.475677,9.4,34.025375,3.275692,32.757797,90.28299,34.474289,138.93335,39.407803,46.279999,27.186535,46.168755,49.136986,18.007748,32.900002,41.393555,39.533665,44.476212,35.985622,84.26667,64.580002,46.371101
2014/6/5,34.134106,50.32201,206.899994,95.831436,85.085281,6.02564,38.138103,50.237194,20.227392,4.08,61.160576,20.107283,6.978127,27.130932,120.163452,14.412619,26.214022,40.353657,41.740776,45.987209,80.860001,147.619995,14.176517,145.100006,69.798874,103.956718,15.188155,24.921566,71.155037,11.441383,18.469999,22.71447,34.779999,27.549999,57.249592,19.176407,13.276983,63.189999,32.903889,137.363312,34.395081,22.653114,21.87682,5.556714,57.47617,550.871033,5.82,60.755325,8.325773,153.283661,7.869001,3.894255,24.183554,6.955406,91.298927,49.799858,3.88,28.585123,35.07402,52.285389,35.031303,24.680243,60.150253,13.989427,28.796482,37.076775,61.192856,35.666084,6.801246,6.816898,32.732018,18.193626,39.211285,13.917501,25.113527,67.506577,9.495834,38.103024,89.044838,9.02,34.048168,3.256077,32.662964,90.448364,34.781738,141.490921,40.444847,46.380001,27.225313,46.286854,49.403381,18.093094,33.889999,41.879498,39.638222,44.990326,36.35392,84.696266,65,47.297676
2014/6/6,35.331272,50.50695,208.169998,96.736626,84.851349,6.154209,38.233097,50.663292,20.26454,4.06,61.073921,20.311171,7.006378,27.363783,121.419373,14.562067,27.210871,40.051441,41.776142,46.270905,80.654999,148.869995,13.869997,146.910004,70.487694,104.380516,16.051426,24.740587,71.426552,11.539173,17.91,23.111975,34.849998,27.77,57.478951,19.408871,13.595374,62.5,33.05529,137.411514,34.347431,23.000063,21.613695,5.696097,56.810452,553.28772,5.83,61.760391,8.360757,153.605103,7.993931,3.922159,24.629454,7.243498,91.263542,50.09885,3.89,28.964931,35.159805,52.329273,35.031303,24.3892,59.589981,13.980235,29.087818,37.319695,61.447144,35.835308,6.836514,6.681239,32.469223,18.260798,39.704926,15.01246,24.826612,68.116714,9.52271,38.382133,89.243607,8.78,34.326138,3.295306,32.702477,92.258881,34.600422,141.357605,40.222012,45.990002,27.163263,46.404961,49.566654,17.999214,33.330002,41.967854,39.750839,45.295319,36.622463,85.580704,65.230003,46.940647
2014/6/9,35.004772,50.407368,205.309998,97.31266,86.209076,6.282779,37.963673,50.461697,20.348125,4.07,59.947376,20.670403,6.968708,27.461435,121.164696,14.795585,27.125208,39.875149,41.192596,46.885593,80.870003,148.729996,13.917891,143.309998,70.496422,103.983223,16.006464,24.71377,71.09169,11.628073,18.26,23.291798,34.91,28.360001,57.852753,19.594841,13.531699,62.880001,32.799786,138.326294,34.509441,23.220074,21.651289,5.751849,56.794975,559.046082,6.13,61.935558,8.500686,153.481461,8.057166,3.917634,24.402134,7.600644,91.298927,50.494579,3.87,28.948421,35.091179,52.425812,34.884697,23.797419,58.301311,13.64015,29.115133,37.13076,60.441429,36.04216,6.830636,6.698196,32.387669,18.279989,39.770115,15.569544,24.767538,67.752335,9.719793,38.769291,88.990646,8.77,34.257782,3.305114,32.979076,92.89431,34.403332,139.124969,40.395046,45.740002,27.155504,46.441292,49.49791,18.101629,34.470001,42.3036,39.87149,45.75716,36.645485,85.513321,65.489998,46.617622
2014/6/10,34.272621,50.803364,202.300003,97.065781,86.715096,6.21421,37.826618,50.406723,20.329546,4.2,58.686039,20.825748,7.157052,27.341249,120.541145,14.870309,26.805901,39.077652,41.475529,46.649174,81.324997,148.889999,13.812525,141.380005,71.176529,103.382874,15.682735,24.75399,70.612,12.001451,18.139999,23.083576,35.700001,28.07,57.343033,19.287273,13.539658,65.769997,32.515896,138.461136,34.385551,23.194696,22.478249,5.770434,57.313618,557.484619,6.09,61.880241,8.49194,151.890747,8.012439,3.944027,24.690659,7.585551,92.077293,50.916679,3.98,28.956676,35.22842,52.434578,34.591465,23.787714,58.4534,13.686295,29.206173,36.986805,61.184284,35.872913,6.78361,6.833857,32.496399,18.375952,39.732861,15.780853,24.894119,67.099808,9.728748,38.346123,88.150429,8.84,33.993488,3.285499,32.931652,92.728928,34.379692,138.025284,40.239319,44.98,27.101213,47.240749,48.861992,18.178436,35.369999,42.383114,39.831264,45.82687,36.553402,85.462791,65,45.30851
2014/6/11,34.143997,50.431084,204.470001,96.270325,86.356293,6.119924,37.261276,50.195961,20.329546,4.29,59.023037,20.854874,7.335978,27.87455,117.774643,14.562067,26.315266,39.455406,41.519745,46.157433,80.555,149.199997,13.774211,143.229996,71.455559,102.623604,15.484905,24.41884,69.97847,11.868101,18.01,22.686081,35.509998,28.43,57.130653,18.951094,13.452098,65.779999,32.250916,137.459671,34.423664,22.974674,22.760166,5.742557,58.412823,555.783997,6.07,61.723492,8.334518,150.209396,8.007812,4.12954,24.419619,7.746519,91.387383,50.362663,4.03,28.816305,35.04829,52.188866,34.45401,24.156372,59.06971,13.981615,28.851109,36.761883,61.42857,35.32291,6.801246,6.825377,32.568901,18.615841,39.639732,16.165047,24.835051,67.125221,9.656753,38.112026,87.165657,8.75,34.084629,3.285499,32.947468,92.737633,33.969753,137.200546,40.438305,44.869999,27.000378,47.222584,49.051052,18.03335,35.540001,42.489136,39.710613,45.521881,36.21664,85.875511,65.769997,45.215012
2014/6/12,33.550362,50.215313,203.520004,94.944527,84.911781,6.119924,36.744213,49.866093,20.199532,4.29,59.697033,20.699532,7.590242,27.806953,116.097122,14.403277,25.886932,39.975891,41.449009,45.646782,80.110001,147.789993,13.180328,141.990005,72.249016,101.917328,15.385989,24.392033,68.765686,11.699192,17.6,22.260185,35.23,28.41,56.442528,18.904604,13.149626,64.290001,31.862919,134.050888,33.747013,22.813896,23.558928,5.686804,59.829399,548.334961,6.01,61.446873,8.290791,149.360504,8.038657,4.04885,24.445847,7.600644,90.688606,50.160404,4.13,28.82456,34.931625,51.671097,34.188278,23.710108,58.213284,13.787808,28.887531,36.509968,60.349998,35.148968,6.78361,6.816898,32.197353,18.730989,39.118149,15.963346,24.851929,67.23539,9.548756,39.435547,86.280273,8.59,33.701855,3.275692,32.346848,92.554832,34.277203,136.534119,40.818989,45.720001,27.015894,47.077232,49.188541,18.016285,36.790001,42.533314,39.445179,45.060036,36.270824,85.631248,65.839996,45.742062
2014/6/13,33.728455,50.101486,206.419998,95.218834,83.982529,6.077068,36.636745,50.122658,20.775335,4.28,59.67778,20.786913,7.778585,27.882063,116.184959,14.421958,25.933657,39.640095,41.634682,45.003731,79.995003,148.210007,13.544321,141.889999,72.440857,101.793755,15.385989,24.767397,68.657082,11.654742,18.049999,22.184467,35.68,28.459999,56.468021,18.743668,13.181461,64.5,32.14682,135.071579,33.851852,22.881594,23.681101,5.668221,59.999702,548.742737,6.24,62.313641,8.299584,150.464905,7.734818,4.070719,26.115789,7.681126,90.688606,50.160404,4.13,29.055761,34.888416,51.688656,34.316566,24.156372,59.045692,13.741666,28.760069,37.094769,61.101429,35.078461,6.842395,6.816898,32.315163,18.750183,39.248543,16.299517,24.919436,67.040474,9.638752,39.912739,87.265022,8.73,34.034496,3.275692,32.16507,94.226089,34.316616,136.74234,41.000671,45.810001,27.171019,47.222584,49.179951,17.999214,36.900002,42.701195,39.557785,45.225605,36.526314,86.465157,74.919998,45.682552
2014/6/16,33.105133,49.852505,224.610001,95.145676,84.828972,5.999925,37.287758,50.379234,20.75676,4.44,60.072552,20.80633,7.722083,27.694284,116.404526,14.272508,26.073841,40.278107,41.793823,45.051006,80.535004,148.5,13.419798,144.139999,72.972748,101.908516,15.260094,24.841127,68.910492,11.645852,18.33,22.440002,35.700001,28.870001,56.349083,19.247932,13.237184,64.190002,32.175213,134.281967,34.051987,22.695427,23.389778,5.612467,60.62672,541.30365,6.22,62.34129,8.246832,150.291809,7.552822,4.094851,26.238194,7.610703,90.617851,50.010902,4.12,29.212645,35.139038,51.62722,34.133301,24.069056,58.581463,13.464804,28.869318,37.337696,61.465714,35.045551,6.813003,6.766026,32.333298,18.692606,39.257862,16.126629,24.986946,66.650658,9.530755,40.272877,87.725807,8.61,34.216778,3.265885,32.299416,93.181564,34.450634,136.217514,41.156403,46.32,27.132235,46.968212,49.618221,18.101629,38.02,42.524479,39.662361,44.519775,43.370159,86.692566,73.480003,45.351032
2014/6/17,33.550362,49.987671,231.669998,95.483994,84.718567,5.948498,37.61948,50.599136,20.88678,4.47,61.141319,21.17527,7.627911,27.769392,116.325478,14.562067,26.019323,40.672657,41.961811,45.192871,79.934998,148,13.582636,149.660004,73.025047,101.926147,15.341027,24.546202,68.964821,11.610292,18.049999,22.222324,36.790001,29.299999,57.12215,19.39814,13.364542,64.400002,32.222527,135.304123,33.842319,22.737738,23.596937,5.593883,60.64994,540.040588,6.35,62.34129,8.334751,150.217651,7.61143,4.51833,26.185732,7.47489,90.157898,50.494579,4.1,28.874111,35.363728,51.995792,34.243256,24.049658,58.965649,13.686295,29.588547,37.499638,63.378571,35.2994,6.74834,6.816898,32.360474,18.817352,39.416195,15.790458,24.877241,67.08284,9.665754,40.597008,86.578392,8.64,34.317024,3.305114,32.299416,92.354637,34.237782,137.283844,41.182346,46.59,27.163263,46.741093,49.987724,18.144302,38.02,42.639336,39.581913,45.016468,44.368862,86.271408,74.639999,45.997078
2014/6/18,33.688877,50.091999,227.119995,95.99601,84.8106,6.077068,37.982361,50.938187,20.775335,4.4,61.420555,21.18498,7.816254,28.111162,116.351822,14.618112,26.346418,41.092396,42.492306,45.325253,80.535004,148.649994,14.147781,152.029999,73.452309,102.650108,15.39498,24.75399,70.014679,11.814761,18.34,22.184467,37.150002,29.219999,57.827248,19.251507,13.396378,65.599998,32.92281,143.63591,33.708893,22.754656,24.57622,5.751849,61.191803,550.343933,6.31,63.16193,8.396297,151.322067,7.680837,4.549387,26.168249,7.640883,90.936279,50.81115,4.18,28.956676,35.916832,52.645199,34.417358,24.360098,59.763466,13.640149,29.734215,37.472656,64.097145,35.825901,6.771856,7.062782,33.049191,18.798159,39.87257,16.318726,25.071333,67.108284,9.656753,40.443947,86.497086,8.52,34.430939,3.383574,32.639248,93.20768,35.104969,138.708389,41.796638,47.150002,27.302881,48.167397,50.443176,18.221109,38.740002,42.294762,39.750839,45.347588,44.399834,86.532539,77.010002,47.297676
2014/6/19,32.976517,49.871471,227.789993,96.233734,84.516167,6.085639,38.310978,51.038975,20.858921,4.36,62.354519,21.388866,8.287111,28.32148,116.650452,14.524708,26.307476,41.705208,42.297794,44.975368,84.154999,148.25,14.138202,149.589996,73.914413,102.641289,15.61979,24.9953,70.096115,11.930331,18.610001,22.165539,37.07,29.059999,57.436481,19.212172,13.356581,64.339996,32.752476,142.334091,33.708893,22.976488,25.772074,5.751849,63.777264,551.86554,6.24,63.604523,8.396297,150.679184,7.646905,4.586318,26.308138,7.555371,91.82077,50.38905,4.42,29.229151,36.115608,52.522339,34.362381,24.3892,60.36787,13.566319,29.624968,37.34668,63.055714,35.557945,6.801246,6.743433,32.831707,18.366352,39.593163,16.049789,24.970072,67.58284,9.620752,40.272877,86.596474,8.46,35.191917,3.393381,32.828922,93.660316,35.254753,139.349899,41.623596,47.43,27.426985,48.312756,50.477558,18.511282,38.900002,42.330097,39.79105,45.330173,44.848862,86.448288,76.019997,48.530277
2014/6/20,33.520683,49.674667,229.589996,96.654335,83.642128,6.111353,38.310978,50.929016,21.128246,4.1,62.113808,21.36945,8.079934,28.344011,116.018105,14.440586,27.343266,41.663242,42.253582,44.767315,85.730003,150.509995,13.92747,154.820007,74.428871,101.84671,15.224122,24.599823,69.498787,11.859211,18.32,22.307503,37.139999,29.190001,57.971676,19.530466,13.269023,64.5,32.989056,142.83551,32.91787,23.010616,25.677912,5.723972,63.6689,553.317566,6.15,64.76635,8.457838,149.632462,7.554364,4.583801,26.404312,7.510102,93.112167,50.608891,4.35,29.749329,36.029179,54.435425,34.353218,24.641436,60.738575,13.686295,29.397356,37.499638,62.882858,35.304104,6.848271,6.691627,32.432976,18.164835,38.019115,16.136232,25.130405,67.676048,9.692751,40.858105,87.427643,8.41,34.904842,3.324729,32.971176,94.730965,34.884228,139.4832,41.49382,47.610001,27.450253,48.121983,50.090855,18.050421,39.240002,42.356602,39.726707,46.088291,44.639832,87.459114,74.93,48.759789
2014/6/23,33.530575,49.669926,237.220001,96.142303,83.568497,6.034212,38.23933,51.057308,21.267553,4.01,62.181206,21.456831,8.145856,27.942156,114.92028,14.618173,27.826113,41.982239,42.439255,45.448189,85.495003,151.630005,14.205253,153.5,75.074104,101.723106,15.251102,24.619928,69.073425,11.779202,17.84,22.335899,36.900002,29.629999,57.60638,19.630602,13.436181,65.370003,34.105724,143.568405,32.727261,22.763191,26.280552,5.826186,65.503487,561.860596,6.49,64.886208,8.493006,150.118729,7.697802,4.488112,26.430542,7.525187,92.652229,51.171703,4.34,29.732815,36.063747,54.470528,34.114979,24.874266,60.537109,13.57555,29.606754,37.778542,62.78857,35.468628,6.907055,6.812508,32.487343,17.953728,38.279907,15.876901,24.851929,67.311646,9.638752,41.416332,86.578392,8.36,34.964081,3.363959,33.437439,94.791878,34.860577,138.841721,41.381355,46.779999,27.450253,47.77676,50.202553,17.794388,39.52,42.480305,40.000179,46.166721,45.568863,87.922386,77.639999,48.717289
2014/6/24,32.570862,49.271549,232.5,95.127396,83.062485,5.999925,37.53849,50.635796,21.118961,3.94,60.987267,21.262651,7.69383,27.656723,113.427223,14.477973,27.794962,41.109177,42.704498,45.211781,85.709999,151.059998,13.601793,148.119995,73.940582,102.685417,15.062263,24.37192,68.313179,11.636962,18,22.610361,36.360001,30.02,56.977741,19.430326,13.507818,65.720001,33.746117,144.339859,32.603371,22.67787,25.630835,5.83548,64.133347,561.53241,6.78,62.848423,8.396297,149.080276,7.646905,4.442787,26.666607,7.515131,92.510681,50.494579,4.17,29.815388,36.167454,54.312572,34.032494,24.893673,60.295326,13.26177,29.160648,37.562618,62.337143,35.247692,6.871786,6.553478,32.70483,17.675453,37.963226,15.194953,24.725348,66.760818,9.521753,40.263878,85.132866,8.24,35.283051,3.334537,33.682442,93.120636,34.836922,138.600128,41.415958,45.959999,27.372692,47.304352,50.443176,17.734646,38.48,42.153389,39.638222,45.739731,44.523701,86.532539,75.830002,47.595203
2014/6/25,32.679695,49.572701,236.889999,95.291977,83.136078,6.02564,37.647507,50.296761,20.979652,3.96,61.285748,21.398577,7.806838,27.908354,111.591644,14.459282,28.394632,38.355698,43.968842,45.221233,86.459999,152,13.755053,150.419998,74.655586,102.650108,15.116215,24.231157,68.295059,11.663632,17.68,22.771261,36.509998,30.299999,56.935257,20.800068,13.690894,67.440002,33.850208,146.017776,33.241905,22.541359,25.781488,5.789018,64.133347,575.485657,6.75,64.028664,8.413877,148.948395,7.552822,4.476362,26.998848,7.384345,93.545563,50.591316,4.15,29.699787,36.262516,55.286674,34.004997,25.136204,60.778858,13.372513,29.342741,37.814533,63.458572,35.948132,6.865908,6.648455,32.623272,17.857773,37.683807,14.95483,25.147284,66.142197,9.611755,40.308895,85.566528,8.54,35.597473,3.363959,33.982754,99.100609,35.215324,138.325226,41.961014,45.91,27.349417,47.922115,49.893204,17.948008,39.459999,42.444958,39.742794,45.835583,44.895317,86.035545,78,43.650894
2014/6/26,32.650013,49.548992,235.600006,95.191399,83.632912,6.077068,37.608578,50.296761,20.821772,4.03,62.171574,21.165562,7.672031,27.840755,112.434792,14.4032,28.573753,38.179405,43.809685,44.663296,86.620003,152,14.387248,149.740005,74.952042,102.093903,15.125209,24.237867,68.367477,11.734752,17.719999,22.600901,36.27,30.01,56.6889,20.739271,13.690894,67.129997,33.78397,146.094925,33.499222,22.430447,26.007479,5.696097,64.388786,572.850159,6.72,64.130104,8.422669,148.659912,7.503467,4.419284,26.911413,7.339072,93.448288,50.468193,4.16,29.724552,36.323009,55.321774,34.612072,25.922018,61.850674,13.243311,29.033194,37.535622,62.80143,36.13147,6.912934,6.631186,32.423908,17.617884,37.395081,15.137323,24.970072,66.752342,9.611755,39.72366,84.997345,8.41,35.570133,3.393381,33.832596,101.076523,35.325706,138.116943,41.883144,45.310001,27.349417,47.64957,49.729927,17.939474,41.439999,42.224075,39.581913,45.635162,44.980473,85.942909,76.900002,44.432964
2014/6/27,32.907253,49.624863,239.059998,95.511429,84.626579,6.017067,37.420128,50.040192,20.8032,4.11,62.40266,21.28207,7.615273,27.829485,112.891487,14.328426,29.103327,37.255981,43.367607,44.578182,86.800003,154.839996,14.051994,146,74.986908,101.961479,15.143194,23.98315,68.530403,11.752532,17.67,22.553574,35.889999,30.889999,56.8503,20.889481,13.754572,67.599998,34.134113,146.008102,33.594524,22.549891,26.007479,5.519545,64.512642,574.083374,6.68,64.978432,8.405087,149.764374,7.523517,4.508257,27.042564,7.308891,92.864487,50.591316,4.03,29.757587,36.461292,55.374424,34.308548,25.621277,61.181816,13.086423,28.723646,38.012463,63.154285,36.516949,6.888805,6.570746,32.15205,17.637068,37.749016,15.031669,25.037582,66.938766,9.602753,40.092804,85.286461,8.51,35.515446,3.363959,33.8405,102.538887,35.522789,139.174942,41.883144,44.98,27.465767,47.994785,49.944767,18.161369,40.93,42.197571,39.670395,46.097008,45.336601,85.252213,77.279999,43.92292
2014/6/30,34.06485,49.963959,240.059998,95.310257,85.50061,6.034212,37.460621,50.012703,20.942505,4.19,63.192196,21.651009,7.776092,27.908354,111.740967,14.365811,28.963142,36.676746,42.890179,44.540359,85.879997,158.380005,14.415986,147.009995,74.751503,101.67012,15.403971,24.264673,68.213615,11.761422,18.08,23.263403,35.869999,31.129999,56.374577,21.079029,13.72273,67.290001,34.541035,145.979218,33.499222,22.421909,26.280552,5.473084,65.487991,572.134094,6.62,65.476318,8.387503,149.401718,7.696259,4.513293,27.016335,7.233438,92.537239,50.67046,4.14,29.939236,36.608196,54.558289,34.593685,25.61157,61.423557,13.224855,29.433775,37.517635,62.942856,36.455841,6.894838,6.527574,33.094501,17.790602,37.749016,15.022064,25.046019,67.116745,9.557755,40.542984,83.881607,8.53,35.260269,3.393381,33.627121,102.669456,35.775055,138.525162,42.004276,45.490002,27.426985,47.622314,49.798683,18.255247,40.970001,42.224075,39.356705,45.800732,45.065636,84.805763,76.68,42.588306
2014/7/1,36.894516,50.803364,239.720001,95.977715,86.043442,6.154209,38.015064,50.745762,21.044661,4.22,62.479691,21.893734,7.700412,28.092384,112.548965,14.580785,28.877478,36.827847,42.863441,44.880806,88.5,160.399994,14.368091,151.460007,75.082825,101.917328,15.727699,24.34511,68.820015,11.957001,18.129999,23.75555,36.41,31.85,56.53598,21.089754,13.698854,68.059998,34.87225,146.943512,33.642178,22.5243,26.045143,5.473084,65.480263,579.483704,6.53,65.328804,8.475423,153.588577,8.421267,4.511615,27.086279,7.284563,93.642868,50.980385,4.2,29.765841,36.547714,54.847889,34.832825,25.805599,62.680702,13.48326,29.424673,37.670586,67.585716,36.667366,6.816418,6.570746,33.17606,17.992117,37.972542,14.95483,25.383558,67.565887,9.683753,40.200855,84.654503,8.53,35.579235,3.373766,33.595512,102.582405,35.538559,139.024994,42.134052,44.990002,27.520065,48.657978,50.159595,18.75025,42.049999,42.84256,39.710613,45.940144,45.328857,85.378532,77.629997,42.775333
2014/7/2,36.112896,50.943264,229.429993,95.68515,86.006638,6.119924,38.102283,50.626633,21.165396,4.34,62.672253,21.816063,7.842313,28.659487,112.083496,14.814452,28.947571,37.491039,42.970333,45.400902,90.07,162,15.057761,162.020004,74.864845,102.191017,16.006464,24.090393,69.010056,12.037011,18.15,23.348579,36.759998,32.029999,56.612438,20.939547,13.706812,66.449997,35.799656,146.837479,34.023392,22.703466,26.280552,5.566007,66.207901,579.150513,6.5,65.30114,8.431462,155.269974,8.448225,4.503222,27.086279,7.128499,93.634033,50.44907,4.29,29.518145,36.547714,55.023403,34.869614,26.116043,62.471203,13.418658,29.579447,37.697571,66.677139,36.568661,6.762129,6.570746,33.62915,17.924946,38.140209,14.772337,25.628288,67.938751,9.629751,40.263878,84.08165,8.48,35.629372,3.383574,33.271484,102.477966,34.892109,138.908356,41.606289,44.75,27.667431,49.439266,50.503342,19.100163,41.77,42.860222,39.943874,45.887863,45.174026,85.55542,79.370003,43.208866
2014/7/3,35.717136,51.339264,229.25,96.444054,86.51268,6.16278,38.222206,50.984001,21.183964,4.24,63.269222,22.010241,7.776092,28.407856,112.86512,14.982692,29.710785,37.104881,43.148483,45.618408,90.190002,162.419998,15.728271,162.820007,75.335709,102.720734,16.321194,24.18424,69.534996,12.081461,18.299999,23.490551,36.919998,32.299999,57.232601,20.835835,13.786412,66.290001,36.443153,148.129669,34.509441,22.916767,26.054562,5.658927,66.811691,581.53241,6.67,65.439445,8.528173,155.38533,8.55943,4.509936,27.226168,7.183879,93.244835,50.519909,4.25,29.435574,36.495853,55.339325,34.924816,26.038431,62.809662,13.501719,29.6978,37.607605,67.478569,36.878922,6.671645,6.674358,34.281624,18.088074,38.503441,14.897201,25.763304,68.633644,9.782749,39.921745,84.763634,8.6,36.025814,3.393381,33.342609,102.277763,34.695026,138.400192,41.251575,44.990002,27.799301,49.866257,51.13924,19.3818,41.330002,43.248974,39.984104,46.184143,44.98822,86.414604,78.889999,43.353378
2014/7/7,35.578621,51.393799,222.660004,95.538864,88.297592,6.154209,37.720711,50.681614,21.323278,4.26,61.969372,21.93257,7.662572,28.490488,113.374504,14.89857,29.469358,36.743908,42.765465,45.372532,88.860001,160.679993,15.163125,156.350006,75.074104,102.694252,16.18631,24.21105,69.390167,11.974781,17.92,23.055187,36.16,31.25,57.470474,20.710657,13.786412,65.290001,36.59457,146.268509,34.013859,22.822912,25.781488,5.826186,66.045349,579.065979,6.45,64.692551,8.493006,154.981506,8.387567,4.66522,27.129993,7.16374,94.173576,50.183411,4.15,29.402548,36.418083,54.94442,34.906422,25.8153,61.995712,13.418658,29.488401,37.778542,65.802856,36.972946,6.677676,6.57938,33.728848,17.944132,38.195179,14.926016,25.729553,68.489571,9.692751,39.561596,83.917999,8.5,35.857208,3.363959,33.271484,102.216835,34.852695,138.691742,41.0872,44.02,27.938911,49.239407,51.551727,19.347662,40.23,43.222473,40.016266,45.748444,44.670795,86.465157,75.760002,42.73283
2014/7/8,32.917152,51.042854,219.070007,94.917099,87.72715,6.128495,38.156784,50.333405,21.118961,4.22,61.584229,21.660719,7.700412,28.043556,111.354546,14.562091,28.355692,36.223427,42.631851,44.842976,85.720001,158.619995,14.818292,154.889999,75.021782,103.700706,16.150339,24.465763,69.263474,11.903661,17.620001,23.045725,35.290001,29.99,57.623383,20.320837,13.619258,62.759998,36.66082,145.776657,33.451572,22.498703,26.21464,5.789018,66.726547,567.967041,6.28,64.231544,8.431462,154.305634,8.276362,4.662702,26.920158,7.133535,93.510185,49.377567,4.22,29.336485,36.245235,54.812786,35.02599,25.01009,60.50486,13.510949,28.905735,37.589607,63.578571,36.512241,6.737998,6.389425,33.433018,17.800198,37.886932,14.926016,25.442633,68.34552,9.512756,39.138432,82.926865,8.32,35.797966,3.305114,33.208271,101.624924,35.112846,138.883362,41.346733,44.029999,27.938911,48.385429,51.388447,19.262316,37.41,43.160618,39.642288,45.530586,44.62434,86.61676,70.709999,41.797749
