Date,MARKIT CDX.NA.IG.37 12/26,AMD CDS USD SR 5Y D14 Corp,ALLY CDS USD SR 5Y D14 Corp,ALTRIA CDS USD SR 5Y D14 Corp,AEP CDS USD SR 5Y D14 Corp,AXPRS CDS USD SR 5Y D14 Corp,AIG CDS USD SR 5Y D14 Corp,AMGN CDS USD SR 5Y D14 Corp,ARW CDS USD SR 5Y D14 Corp,FSA AA CDS USD SR 5Y D14 Corp,SBC CDS USD SR 5Y D14 Corp,AZO CDS USD SR 5Y D14 Corp,AVT CDS USD SR 5Y D14 Corp,ABX CDS USD SR 5Y D14 Corp,BAX CDS USD SR 5Y D14 Corp,BERKSHIRE CDS USD SR 5Y D14 Corp,BBY CDS USD SR 5Y D14 Corp,BLOCK FIN CDS USD SR 5Y D14 Corp,BWA CDS USD SR 5Y D14 Corp,BSX CDS USD SR 5Y D14 Corp,BMY CDS USD SR 5Y D14 Corp,CPB CDS USD SR 5Y D14 Corp,CNQCN CDS USD SR 5Y D14 Corp,COFB CDS USD SR 5Y D14 Corp,CAH CDS USD SR 5Y D14 Corp,CAT I CDS USD SR 5Y D14 Corp,CB B CDS USD SR 5Y D14 Corp,CMCSAC CDS USD SR 5Y D14 Corp,CAG CDS USD SR 5Y D14 Corp,COPHIL CDS USD SR 5Y D14 Corp,COXENT CDS USD SR 5Y D14 Corp,CSX CDS USD SR 5Y D14 Corp,CVS CDS USD SR 5Y D14 Corp,DHI CDS USD SR 5Y D14 Corp,DANAHER CDS USD SR 5Y D14 Corp,DRI CDS USD SR 5Y D14 Corp,DE I CDS USD SR 5Y D14 Corp,DVNCORP CDS USD SR 5Y D14 Corp,DOMINION CDS USD SR 5Y D14 Corp,UFS CDS USD SR 5Y D14 Corp,DUK CAR CDS USD SR 5Y D14 Corp,DXC CDS USD SR 5Y D14 Corp,DD CDS USD SR 5Y D14 Corp,EMN CDS USD SR 5Y D14 Corp,ENBRIDGE INC CDS USD SR 5Y D14 Corp,EQR CDS USD SR 5Y D14 Corp,EXCC CDS USD SR 5Y D14 Corp,EXPE CDS USD SR 5Y D14 Corp,FDX CDS USD SR 5Y D14 Corp,GECO CDS USD SR 5Y D14 Corp,GIS CDS USD SR 5Y D14 Corp,GM CDS USD SR 5Y D14 Corp,HAL CDS USD SR 5Y D14 Corp,HES CDS USD SR 5Y D14 Corp,HON CDS USD SR 5Y D14 Corp,HST CDS USD SR 5Y D14 Corp,HPQ CDS USD SR 5Y D14 Corp,IBM CDS USD SR 5Y D14 Corp,AER CDS USD SR 5Y D14 Corp,PAPER CDS USD SR 5Y D14 Corp,JNJ CDS USD SR 5Y D14 Corp,KINDER MORGAN (KMI) CDS USD SR Corp,KSS CDS USD SR 5Y D14 Corp,LEN CDS USD SR 5Y D14 Corp,LNC CDS USD SR 5Y D14 Corp,LMT CDS USD SR 5Y D14 Corp,L CDS USD SR 5Y D14 Corp,LOW CDS USD SR 5Y D14 Corp,MDC CDS USD SR 5Y D14 Corp,MAR CDS USD SR 5Y D14 Corp,MMC CDS USD SR 5Y D14 Corp,MCD CDS USD SR 5Y D14 Corp,MCK CDS USD SR 5Y D14 Corp,MET CDS USD SR 5Y D14 Corp,KRAFT CDS USD SR 5Y D14 Corp,MSI CDS USD SR 5Y D14 Corp,NRUC CDS USD SR 5Y D14 Corp,NEWMONT CDS USD SR 5Y D14 Corp,FPL CDS USD SR 5Y D14 Corp,NSC CDS USD SR 5Y D14 Corp,NOC CDS USD SR 5Y D14 Corp,OMC CDS USD SR 5Y D14 Corp,ORCLCP CDS USD SR 5Y D14 Corp,PKG CDS USD SR 5Y D14 Corp,PFIZER CDS USD SR 5Y D14 Corp,PXD CDS USD SR 5Y D14 Corp,PRU CDS USD SR 5Y D14 Corp,PULTE CDS USD SR 5Y D14 Corp,DGX CDS USD SR 5Y D14 Corp,UTX CDS USD SR 5Y D14 Corp,RJ REYNOLDS CDS USD SR 5Y D14 Corp,R CDS USD SR 5Y D14 Corp,SRE CDS USD SR 5Y D14 Corp,SPG CDS USD SR 5Y D14 Corp,LUV CDS USD SR 5Y D14 Corp,TGT CDS USD SR 5Y D14 Corp,TCKBCN CDS USD SR 5Y D14 Corp,AESCORP CDS USD SR 5Y D14 Corp,ALL CDS USD SR 5Y D14 Corp,BA CO CDS USD SR 5Y D14 Corp,DOWCHEM CDS USD SR 5Y D14 Corp,HARTFORD CDS USD SR 5Y D14 Corp,HD CDS USD SR 5Y D14 Corp,KR CDS USD SR 5Y D14 Corp,PROCTER CDS USD SR 5Y D14 Corp,SHW CDS USD SR 5Y D14 Corp,SOCO CDS USD SR 5Y D14 Corp,WMB CDS USD SR 5Y D14 Corp,TRPCN CDS USD SR 5Y D14 Corp,TSN CDS USD SR 5Y D14 Corp,UNP CDS USD SR 5Y D14 Corp,UPS CDS USD SR 5Y D14 Corp,UNH CDS USD SR 5Y D14 Corp,VLO CDS USD SR 5Y D14 Corp,VZNEW CDS USD SR 5Y D14 Corp,PARA CDS USD SR 5Y D14 Corp,WMT CDS USD SR 5Y D14 Corp,MEADWESTVACO CDS USD SR 5Y D14 Corp,WY CDS USD SR 5Y D14 Corp,WHRCORP CDS USD SR 5Y D14 Corp,CSCO CDS USD SR 5Y D14 Corp
2019/6/21,55.459,72.96,110.59,56.415,44.1,28.88,76.4,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,42.815,103.74,75.09,84.87,39.11,39.42,145.27,92.23,23.18,92.28,43.42,18.42,46.26,75.025,48.205,48.75,29.81,70.24,63.32,36.08,61.68,41.72,97.95,43.36,78.71,17.13,107.6,69.11,74.49,65.99,32.28,27.49,65.42,77.805,112.01,89.35,134.91,69.295,113.63,30.83,47.585,65.52,47.72,69.85,54.5,24.42,72.28,160.33,143.4,82.05,33.87,35.9,48.02,91.86,50.24,28.23,37.49,82.62,63.45,41.505,56.14,47.58,48.845,79.58,26.49,23.42,58.64,32.165,46.28,28.63,61.6,63.39,91.48,53.95,31.995,53.81,114.52,60.88,55.51,51.9,57.79,95.46,63.615,22,31.08,77.605,46.98,30.74,98.61,31.01,91.99,57.61,69.215,57.47,76.56,22.71,32.64,29.73,60.865,62.14,73.75,35.68,18.05,75.11,154.63,33.855
2019/6/24,55.604,73.405,106.145,57.245,44.1,28.83,77.18,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,42.385,103.74,76.19,84.795,39.11,39.42,145.27,92.23,22.11,92.28,43.42,19.88,46.26,76.93,47.24,48.68,29.81,70.24,64.17,36.08,61.68,41.72,96.805,43.36,79.88,17.47,107.6,69.11,74.49,65.99,32.99,27.68,65.42,77.485,112.01,89.35,133.6,69.34,113.63,30.83,49.17,65.52,47.72,69.4,54.93,24.42,70.95,160.33,143.4,82.05,33.87,35.9,48.02,93.7,50.24,29.06,37.49,82.62,63.45,42.085,56.87,47.58,48.095,79.58,26.49,22.615,58.64,31.975,45.87,28.63,61.175,63.39,92.76,53.95,31.87,54.055,114.52,59.22,54.58,51.9,57.79,93.82,63.705,22.67,31.08,76.79,46.98,30.74,98.61,31.01,91.99,57.61,68.745,57.47,76.56,22.71,32.64,29.73,59.92,62.14,73.75,35.68,18.065,75.11,154.63,34.125
2019/6/25,58.194,76.705,109.04,61.15,44.1,30.01,77.43,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,43.98,103.74,79.135,85.135,39.11,39.42,145.27,92.23,22.72,92.28,43.42,20.26,46.26,81.16,48.29,50.42,29.81,70.24,66.075,36.08,61.68,41.72,97.935,43.36,81.49,17.89,107.6,69.11,74.49,65.99,32.82,28.2,65.42,77.855,112.01,89.35,137.795,70.25,113.63,30.83,49.835,65.52,47.72,71.675,56.015,24.42,72.085,160.33,143.4,82.05,33.87,35.9,48.02,105.21,50.24,28.45,37.49,82.62,63.45,43.835,61.04,47.58,47.45,79.58,26.49,24.34,58.64,31.885,47.59,28.63,63.165,63.39,103.37,53.95,32.105,55.95,114.52,60.55,55.48,51.9,57.79,94.43,64.665,22.95,31.08,77.6,40.92,30.74,98.61,31.01,91.99,57.61,70.095,57.47,76.56,22.71,32.64,29.73,60.625,62.14,73.75,35.68,18.745,75.11,154.63,33.33
2019/6/26,57.325,76.34,110.345,62.79,44.1,30.09,77.64,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,43.355,103.74,77.2,85.1,39.11,39.42,145.27,92.23,21.605,92.28,43.42,18.61,46.26,83.905,47.195,50.69,29.81,70.24,67.55,36.08,61.68,41.72,94.04,43.36,80.9,17.4,107.6,69.11,74.49,65.99,33.43,27.43,65.42,75.495,112.01,89.35,135.66,69.195,113.63,30.83,49.745,65.52,47.72,71.25,56.075,24.42,71.655,160.33,143.4,82.05,33.87,35.9,48.02,109.02,50.24,28.82,37.49,82.62,63.45,44.14,61.24,47.58,47.07,79.58,26.49,23.455,58.64,31.775,47.4,28.63,60.71,63.39,103.99,53.95,27.62,55.58,114.52,60.39,55.78,51.9,57.79,93.125,63.67,23.04,31.08,77.315,40.98,30.74,98.61,31.01,91.99,57.61,68.98,57.47,76.56,22.71,32.64,29.73,59.065,62.14,73.75,35.68,18.745,75.11,154.63,35.42
2019/6/27,55.748,75.085,111.305,62.29,44.1,30.2,76.86,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,42.425,103.74,75.595,85.11,39.11,39.42,145.27,92.23,22.05,92.28,43.42,18.19,46.26,91.61,46.93,49.47,29.81,70.24,65.76,36.08,61.68,41.72,93.435,43.36,80.59,17.32,107.6,69.11,74.49,65.99,32.9,27.685,65.42,77.82,112.01,89.35,134.195,68.815,113.63,30.83,49.205,65.52,47.72,70.265,55.61,24.42,71.045,160.33,143.4,82.05,33.87,35.9,48.02,106.98,50.24,28.54,37.49,82.62,63.45,45.16,62.25,47.58,46.915,79.58,26.49,23.975,58.64,31.675,45.58,28.63,62.26,63.39,103.985,53.95,32.505,55.46,114.52,59.415,55.49,51.9,57.79,95.05,63.79,22.26,31.08,77.11,40.79,30.74,98.61,31.01,91.99,57.61,68.66,57.47,76.56,22.71,32.64,29.73,59.09,62.14,73.75,35.68,18.645,75.11,154.63,35.005
2019/6/28,54.149,74.02,108.185,62.255,44.1,30,77.1,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,43.255,103.74,76.175,84.64,39.11,39.42,145.27,92.23,21.55,92.28,43.42,19.37,46.26,87.845,46.075,49.18,29.81,70.24,66.005,36.08,61.68,41.72,86.905,43.36,79.935,16.795,107.6,69.11,74.49,65.99,32.66,26.915,65.42,77.645,112.01,89.35,130.11,67.785,113.63,30.83,49.06,65.52,47.72,70.55,54.79,24.42,70.58,160.33,143.4,82.05,33.87,35.9,48.02,104.97,50.24,28.15,37.49,82.62,63.45,43.88,61.44,47.58,44.9,79.58,26.49,23.83,58.64,31.635,44.68,28.63,59.27,63.39,102.45,53.95,32.58,56.165,114.52,56.365,54.86,51.9,57.79,92.995,63.715,22.37,31.08,75.685,40.6,30.74,98.61,31.01,91.99,57.61,67.195,57.47,76.56,22.71,32.64,29.73,57.855,62.14,73.75,35.68,18.695,75.11,154.63,35.71
2019/7/1,52.705,70,104.88,59.425,44.1,29.06,76.16,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,40.42,103.74,72.79,84.81,39.11,39.42,145.27,92.23,20.47,92.28,43.42,20.03,46.26,85.755,43.585,48.03,29.81,70.24,64.21,36.08,61.68,41.72,83.01,43.36,78.485,15.935,107.6,69.11,74.49,65.99,32.7,26.315,65.42,75.685,112.01,89.35,125.31,65.255,113.63,30.83,46.9,65.52,47.72,66.52,53.015,24.42,67.545,160.33,143.4,82.05,33.87,35.9,48.02,99.76,50.24,28.58,37.49,82.62,63.45,41.945,60.69,47.58,46.205,79.58,26.49,21.895,58.64,31.565,43.57,28.63,58,63.39,98.595,53.95,32.555,54.35,114.52,53.875,52.78,51.9,57.79,89.74,62.355,22.9,31.08,73.63,40.82,30.74,98.61,31.01,91.99,57.61,64.595,57.47,76.56,22.71,32.64,29.73,56,62.14,73.75,35.68,18.395,75.11,154.63,35.155
2019/7/2,52.13,67.135,101.83,59.35,44.1,28.66,74.87,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,40.87,103.74,72.22,83.735,39.11,39.42,145.27,92.23,19.59,92.28,43.42,19.54,46.26,86.765,44.49,47.53,29.81,70.24,63.875,36.08,61.68,41.72,84.03,43.36,78.435,16.23,107.6,69.11,74.49,65.99,31.85,26.64,65.42,74.47,112.01,89.35,122.77,65.785,113.63,30.83,47.615,65.52,47.72,66.05,52.855,24.42,68.43,160.33,143.4,82.05,33.87,35.9,48.02,97.945,50.24,27.85,37.49,82.62,63.45,41.83,60.86,47.58,45.53,79.58,26.49,22.15,58.64,31.535,42.95,28.63,58.185,63.39,97.685,53.95,32.04,54.23,114.52,54.55,52.63,51.9,57.79,91.48,60.275,21.93,31.08,73.625,39.57,30.74,98.61,31.01,91.99,57.61,65.24,57.47,76.56,22.71,32.64,29.73,56.685,62.14,73.75,35.68,18.37,75.11,154.63,34.58
2019/7/3,51.669,66.175,101.77,58.44,44.1,27.88,74.91,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,40.64,103.74,72.24,83.075,39.11,39.42,145.27,92.23,20.35,92.28,43.42,18.43,46.26,84.87,44.87,46.44,29.81,70.24,63.135,36.08,61.68,41.72,83.865,43.36,77.45,15.54,107.6,69.11,74.49,65.99,32.12,25.85,65.42,74.315,112.01,89.35,121.29,65.825,113.63,30.83,47.695,65.52,47.72,65.785,53.03,24.42,68.74,160.33,143.4,82.05,33.87,35.9,48.02,95.24,50.24,27.18,37.49,82.62,63.45,42.085,60.08,47.58,46.355,79.58,26.49,23.32,58.64,31.685,42.38,28.63,64.885,63.39,95.35,53.95,32.115,53.285,114.52,53.055,51.76,51.9,57.79,88.96,60.68,21.72,31.08,72.655,38.75,30.74,98.61,31.01,91.99,57.61,65.4,57.47,76.56,22.71,32.64,29.73,56.63,62.14,73.75,35.68,18.035,75.11,154.63,35.33
2019/7/4,#N/A,66.13,101.52,58.48,44.1,27.66,74.91,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,40.34,103.74,71.97,82.91,39.11,39.42,145.27,92.23,20.28,92.28,43.42,18.43,46.26,84.935,44.66,46.52,29.81,70.24,63,36.08,61.68,41.72,84.145,43.36,76.635,15.46,107.6,69.11,74.49,65.99,32.12,25.84,65.42,74.1,112.01,89.35,121.005,65.525,113.63,30.83,47.59,65.52,47.72,65.605,52.47,24.42,68.97,160.33,143.4,82.05,33.87,35.9,48.02,94.42,50.24,27.18,37.49,82.62,63.45,42.115,60.41,47.58,45.865,79.58,26.49,23.24,58.64,31.795,42.1,28.63,65.1,63.39,94.465,53.95,32.085,52.955,114.52,52.915,51.49,51.9,57.79,87.98,59.955,21.72,31.08,73.08,38.75,30.74,98.61,31.01,91.99,57.61,65.4,57.47,76.56,22.71,32.64,29.73,56.82,62.14,73.75,35.68,18.09,75.11,154.63,36.345
2019/7/5,53.176,66.14,101.545,59.63,44.1,28.34,74.91,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,41.64,103.74,74.115,83.43,39.11,39.42,145.27,92.23,22.24,92.28,43.42,18.43,46.26,86.075,45.645,47.16,29.81,70.24,63.605,36.08,61.68,41.72,85.065,43.36,79.25,16.42,107.6,69.11,74.49,65.99,32.12,27.65,65.42,73.46,112.01,89.35,124.515,65.93,113.63,30.83,48.45,65.52,47.72,66.505,52.955,24.42,69.28,160.33,143.4,82.05,33.87,35.9,48.02,94.38,50.24,27.18,37.49,82.62,63.45,43.485,60.67,47.58,47.925,79.58,26.49,24.265,58.64,31.925,42.99,28.63,58.24,63.39,94.39,53.95,32.07,54.6,114.52,53.685,52.74,51.9,57.79,89.555,60.47,21.72,31.08,73.995,38.75,30.74,98.61,31.01,91.99,57.61,65.325,57.47,76.56,22.71,32.64,29.73,56.42,62.14,73.75,35.68,18.57,75.11,154.63,35.98
2019/7/8,54.706,66.625,101.505,60.225,44.1,28.49,76.21,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,41.58,103.74,73.445,83.68,39.11,39.42,145.27,92.23,21.85,92.28,43.42,20.06,46.26,86.395,46.37,47.6,29.81,70.24,63.7,36.08,61.68,41.72,85.465,43.36,80,16.33,107.6,69.11,74.49,65.99,32.75,26.85,65.42,74.18,112.01,89.35,127.165,66.96,113.63,30.83,48.87,65.52,47.72,66.95,53.55,24.42,69.17,160.33,143.4,82.05,33.87,35.9,48.02,93.34,50.24,28.43,37.49,82.62,63.45,42.865,61.38,47.58,47.385,79.58,26.49,21.685,58.64,32.095,44.14,28.63,58.54,63.39,95.975,53.95,31.98,54.785,114.52,53.65,52.66,51.9,57.79,90.65,60.435,22.42,31.08,74.32,40.47,30.74,98.61,31.01,91.99,57.61,66.075,57.47,76.56,22.71,32.64,29.73,57.035,62.14,73.75,35.68,19.075,75.11,154.63,37.85
2019/7/9,53.846,66.56,103.615,60.57,44.1,30.13,75.42,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,42.31,103.74,74.265,84.745,39.11,39.42,145.27,92.23,22.02,92.28,43.42,19.12,46.26,86.04,47.09,47.52,29.81,70.24,63.92,36.08,61.68,41.72,86.47,43.36,83.8,16.05,107.6,69.11,74.49,65.99,32.58,27.335,65.42,74.525,112.01,89.35,129.325,67.775,113.63,30.83,49.055,65.52,47.72,68.03,55.005,24.42,69.47,160.33,143.4,82.05,33.87,35.9,48.02,93.14,50.24,28.25,37.49,82.62,63.45,42.89,61.75,47.58,47.815,79.58,26.49,22.89,58.64,32.19,44.78,28.63,58.6,63.39,97.21,53.95,32.07,55.155,114.52,50.655,52.92,51.9,57.79,94.38,60.425,22.69,31.08,79.685,40.7,30.74,98.61,31.01,91.99,57.61,66.065,57.47,76.56,22.71,32.64,29.73,57.38,62.14,73.75,35.68,19.765,75.11,154.63,35.755
2019/7/10,52.452,68.83,104.915,58.98,44.1,30.58,75.49,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,41.935,103.74,73.505,84.71,39.11,39.42,145.27,92.23,20.83,92.28,43.42,19.01,46.26,84.215,45.89,47.68,29.81,70.24,63.25,36.08,61.68,41.72,83.82,43.36,83.135,15.83,107.6,69.11,74.49,65.99,32.78,26.865,65.42,72.78,112.01,89.35,124.96,66.225,113.63,30.83,47.785,65.52,47.72,67.485,54.41,24.42,68.575,160.33,143.4,82.05,33.87,35.9,48.02,88.365,50.24,27.56,37.49,82.62,63.45,41.935,61.85,47.58,47.23,79.58,26.49,22.075,58.64,32.22,44.93,28.63,57.9,63.39,93.355,53.95,32.075,53.535,114.52,49.57,53.18,51.9,57.79,93.455,60.41,22.13,31.08,80.3,40.67,30.74,98.61,31.01,91.99,57.61,65.71,57.47,76.56,22.71,32.64,29.73,56.565,62.14,73.75,35.68,19.405,75.11,154.63,36.28
2019/7/11,53.42,66.18,102.96,58.055,44.1,29.99,74.77,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,41.365,103.74,72.595,84.055,39.11,39.42,145.27,92.23,21.075,92.28,43.42,19.29,46.26,85.375,46.185,47.09,29.81,70.24,62.97,36.08,61.68,41.72,84.025,43.36,83.75,15.755,107.6,69.11,74.49,65.99,32.64,27.26,65.42,70.8,112.01,89.35,124.255,66.17,113.63,30.83,48.835,65.52,47.72,67.65,57.53,24.42,68.575,160.33,143.4,82.05,33.87,35.9,48.02,88.31,50.24,27.73,37.49,82.62,63.45,42.92,60.5,47.58,47.015,79.58,26.49,21.43,58.64,32.105,44.74,28.63,57.975,63.39,91.475,53.95,32.11,54.185,114.52,46.3,52.54,51.9,57.79,95.47,60.47,22.85,31.08,79.94,40.49,30.74,98.61,31.01,91.99,57.61,65.66,57.47,76.56,22.71,32.64,29.73,56.69,62.14,73.75,35.68,19.515,75.11,154.63,36.545
2019/7/12,53.48,65,102.02,57.32,44.1,30.38,74.77,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,42.3,103.74,71.625,83.705,39.11,39.42,145.27,92.23,21.045,92.28,43.42,19.29,46.26,85.63,46.105,47.15,29.81,70.24,62.89,36.08,61.68,41.72,83.8,43.36,83.73,15.835,107.6,69.11,74.49,65.99,32.64,27.45,65.42,67.445,112.01,89.35,123.045,66.095,113.63,30.83,47.725,65.52,47.72,68.75,57.87,24.42,68.11,160.33,143.4,82.05,33.87,35.9,48.02,87.06,50.24,27.73,37.49,82.62,63.45,43.23,60.63,47.58,46.99,79.58,26.49,21.075,58.64,32.725,45.19,28.63,57.97,63.39,90.775,53.95,32.035,53.025,114.52,45.29,52.07,51.9,57.79,95.04,61.185,22.85,31.08,80.3,40.49,30.74,98.61,31.01,91.99,57.61,65,57.47,76.56,22.71,32.64,29.73,56.835,62.14,73.75,35.68,19.505,75.11,154.63,35.14
2019/7/15,53.438,65.125,100.725,57.11,44.1,29.51,73.27,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,42.165,103.74,70.68,84.305,39.11,39.42,145.27,92.23,20.63,92.28,43.42,19.54,46.26,84.915,45.535,47,29.81,70.24,61.78,36.08,61.68,41.72,84.205,43.36,84.17,15.935,107.6,69.11,74.49,65.99,33,27.11,65.42,67.365,112.01,89.35,120.86,66.845,113.63,30.83,47.005,65.52,47.72,68.35,58.33,24.42,67.595,160.33,143.4,82.05,33.87,35.9,48.02,86.685,50.24,27.86,37.49,82.62,63.45,41.79,60.69,47.58,47.155,79.58,26.49,21.22,58.64,33.05,45.42,28.63,60.78,63.39,90.085,53.95,32.085,53.43,114.52,44.52,51.66,51.9,57.79,96.23,63.095,22.73,31.08,79.72,41.42,30.74,98.61,31.01,91.99,57.61,64.93,57.47,76.56,22.71,32.64,29.73,56.53,62.14,73.75,35.68,19.505,75.11,154.63,37.245
2019/7/16,54.05,64.91,100.3,57.545,44.1,29.91,72.15,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,44.41,103.74,72.57,84.165,39.11,39.42,145.27,92.23,21.41,92.28,43.42,19.21,46.26,85.185,47.12,47.63,29.81,70.24,63.115,36.08,61.68,41.72,86.82,43.36,84.475,16.25,107.6,69.11,74.49,65.99,32.39,26.94,65.42,68.345,112.01,89.35,122.02,68.44,113.63,30.83,47.205,65.52,47.72,69,60.355,24.42,69.04,160.33,143.4,82.05,33.87,35.9,48.02,87.515,50.24,27.6,37.49,82.62,63.45,42.26,62.35,47.58,47.83,79.58,26.49,21.99,58.64,33.18,46.33,28.63,57.98,63.39,92.145,53.95,32.085,54.285,114.52,44.48,51.78,51.9,57.79,96.785,66.59,22.21,31.08,81.355,42.12,30.74,98.61,31.01,91.99,57.61,66.57,57.47,76.56,22.71,32.64,29.73,58.035,62.14,73.75,35.68,19.75,75.11,154.63,37.63
2019/7/17,54.659,65.935,101.085,58.115,44.1,30.33,72.33,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,44.635,103.74,72.665,83.775,39.11,39.42,145.27,92.23,21.56,92.28,43.42,19.65,46.26,84.34,48.555,47.87,29.81,70.24,63.405,36.08,61.68,41.72,89.65,43.36,87.4,16.27,107.6,69.11,74.49,65.99,32.6,27.535,65.42,69.275,112.01,89.35,123.455,69.32,113.63,30.83,48.895,65.52,47.72,69.36,63.36,24.42,69.58,160.33,143.4,82.05,33.87,35.9,48.02,89.85,50.24,28.03,37.49,82.62,63.45,42.765,63.65,47.58,48.42,79.58,26.49,22.8,58.64,32.9,47.08,28.63,59.25,63.39,94.085,53.95,32.055,54.795,114.52,43.975,51.68,51.9,57.79,98.855,67.965,22.51,31.08,81.69,38.93,30.74,98.61,31.01,91.99,57.61,67.395,57.47,76.56,22.71,32.64,29.73,58.665,62.14,73.75,35.68,20.87,75.11,154.63,37.285
2019/7/18,52.923,64.47,96.105,57.415,44.1,30.69,71.95,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,44.28,103.74,72.855,83.845,39.11,39.42,145.27,92.23,21.575,92.28,43.42,19.45,46.26,84.52,53.06,47.42,29.81,70.24,62.225,36.08,61.68,41.72,95.605,43.36,87.22,15.815,107.6,69.11,74.49,65.99,32.79,26.57,65.42,72.04,112.01,89.35,124.505,73.645,113.63,30.83,49.42,65.52,47.72,69.285,63.1,24.42,73.315,160.33,143.4,82.05,33.87,35.9,48.02,88.15,50.24,27.62,37.49,82.62,63.45,44.03,65.11,47.58,47.45,79.58,26.49,22.985,58.64,32.575,46.63,28.63,64.77,63.39,90.635,53.95,32.105,54.78,114.52,41.06,51.06,51.9,57.79,97.625,67.46,22.53,31.08,82.13,39.37,30.74,98.61,31.01,91.99,57.61,69.975,57.47,76.56,22.71,32.64,29.73,62.035,62.14,73.75,35.68,20.92,75.11,154.63,37.97
2019/7/19,53.981,65.155,96.435,56.945,44.1,31.46,72.66,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,45.11,103.74,69.985,83.55,39.11,39.42,145.27,92.23,20.5,92.28,43.42,19.47,46.26,83.7,54.03,47.4,29.81,70.24,60.12,36.08,61.68,41.72,97.6,43.36,83.52,14.825,107.6,69.11,74.49,65.99,32.67,24.965,65.42,67.335,112.01,89.35,123.38,75.205,113.63,30.83,49.03,65.52,47.72,70.02,59.865,24.42,72.215,160.33,143.4,82.05,33.87,35.9,48.02,85.94,50.24,28.24,37.49,82.62,63.45,42.32,66.23,47.58,47.345,79.58,26.49,22.12,58.64,32.325,46.53,28.63,66.84,63.39,90.35,53.95,32.13,52.82,114.52,38.48,50.31,51.9,57.79,95.7,65.15,22.78,31.08,80.29,39.76,30.74,98.61,31.01,91.99,57.61,69.72,57.47,76.56,22.71,32.64,29.73,61.61,62.14,73.75,35.68,19.615,75.11,154.63,36.32
2019/7/22,52.735,62.225,95.375,55.985,44.1,31.13,73.03,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,43.92,103.74,70.345,84.5,39.11,39.42,145.27,92.23,20.275,92.28,43.42,19.25,46.26,81.63,52.965,46.95,29.81,70.24,60.455,36.08,61.68,41.72,96.26,43.36,84.16,15.68,107.6,69.11,74.49,65.99,33.01,26.645,65.42,69.055,112.01,89.35,121.12,71.695,113.63,30.83,48.14,65.52,47.72,68.845,59.865,24.42,71.78,160.33,143.4,82.05,33.87,35.9,48.02,86.12,50.24,27.48,37.49,82.62,63.45,42.81,65.38,47.58,46.465,79.58,26.49,22.205,58.64,32.33,46.2,28.63,60.295,63.39,90.245,53.95,32.06,52.875,114.52,41.57,49.67,51.9,57.79,93.25,66.71,22.46,31.08,79.94,40.28,30.74,98.61,31.01,91.99,57.61,68.645,57.47,76.56,22.71,32.64,29.73,61.95,62.14,73.75,35.68,19.135,75.11,154.63,38.8
2019/7/23,50.764,60.83,93.22,54.16,44.1,30.2,71.99,52.79,78.38,119.73,100.5,69.02,87.78,74.41,38.41,42.455,103.74,67.96,83.455,39.11,39.42,145.27,92.23,19.69,92.28,43.42,19.09,46.26,78.97,50.95,45.75,29.81,70.24,59.51,36.08,61.68,41.72,94.755,43.36,80.115,14.9,107.6,69.11,74.49,65.99,32.33,25.535,65.42,69.34,112.01,89.35,117.505,69.9,113.63,30.83,47.5,65.52,47.72,67.075,56.625,24.42,70.355,160.33,143.4,82.05,33.87,35.9,48.02,83.12,50.24,27.72,37.49,82.62,63.45,40.8,63.68,47.58,45.135,79.58,26.49,21.17,58.64,32.355,45.32,28.63,62.31,63.39,89.34,53.95,32.1,51.56,114.52,38.885,48.79,51.9,57.79,92.505,64.89,21.91,31.08,77.165,40.16,30.74,98.61,31.01,91.99,57.61,66.85,57.47,76.56,22.71,32.64,29.73,60.54,62.14,73.75,35.68,18.205,75.11,154.63,37.96
